,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
157331,0,315,332,0.20527,3698.1,9.3927,42.114,75.182,120.4,0.3366,65.719,233.84,94.659,77.209,8.8685,26.789,19.096,1.6674,32.687,13.959,23.951,18.475,2.2695,4.7926,2.2598,0.81631,0.09431,44.603,62.806,54.434,20.708,61.799,22.559,39.495,47.95,41.556,16.78
157332,0,315,333,0.19353,3668.6,9.4685,42.028,74.1,120.39,0.35048,65.703,233.18,94.533,77.291,8.9357,26.983,18.733,1.6824,33.102,13.879,24.468,18.236,2.2739,4.8099,2.3104,0.81631,0.09431,44.603,63.295,53.677,18.868,60.591,22.603,41.211,47.931,41.225,15.088
157358,0,315,359,0.27672,3662.4,9.185,42.129,74.413,120.4,0.3175,65.685,233.9,94.775,77.119,9.0743,26.432,18.414,1.6834,32.689,13.87,23.997,18.819,2.2979,4.8531,2.2983,0.83107,0.081281,44.443,62.953,54.307,26.933,61.835,21.454,37.602,47.516,40.849,18.087
157378,0,315,379,0.26925,3641.4,9.2803,42.287,75.013,120.42,0.3306,65.953,233.63,94.61,77.359,8.9252,26.268,19.52,1.6224,32.304,14.159,24.417,18.591,2.2871,4.8827,2.293,0.86854,0.098482,44.002,62.514,54.464,26.584,61.095,21.844,39.47,49.105,40.901,16.515
157399,0,315,400,0.27626,3746.9,9.3271,42.276,75.65,120.42,0.34256,66.337,249.23,94.25,77.588,8.6526,26.34,18.904,1.6608,33.345,13.957,23.914,18.409,2.3268,4.7636,2.331,0.85163,0.11027,43.455,63.84,53.763,26.766,60.12,22.757,40.987,52.13,42.185,18.277
157414,0,315,415,0.19959,3660.0,9.3794,42.219,75.286,120.41,0.3539,66.311,253.15,94.447,77.662,8.9031,26.592,18.6,1.6748,33.416,13.594,24.397,18.092,2.2827,4.7825,2.2784,0.78546,0.092319,43.632,63.299,54.291,19.51,61.918,22.862,42.17,52.507,41.384,18.855
157432,0,315,433,0.21438,3683.5,9.2144,42.587,75.184,120.41,0.33977,65.662,230.09,94.492,77.35,8.908,26.666,18.641,1.6404,32.769,13.551,25.077,17.95,2.2087,4.7808,2.2292,0.82396,0.11793,44.606,63.522,54.004,21.346,63.582,22.322,39.846,47.486,41.277,17.787
157445,0,315,446,0.28988,3650.1,9.2702,42.419,75.389,120.41,0.34563,65.596,231.21,94.777,76.922,8.6951,26.587,19.014,1.7015,32.7,13.927,24.503,19.057,2.2488,4.8703,2.3266,0.84707,0.09518,43.815,63.507,54.613,28.628,62.352,21.435,41.634,47.033,41.72,17.276
157455,0,315,456,0.29979,3619.7,9.3182,42.471,74.825,120.43,0.33012,65.696,234.26,94.448,77.516,8.8149,26.783,18.92,1.6333,32.355,13.821,24.368,18.801,2.2614,4.8346,2.2406,0.86324,0.098464,43.919,63.309,53.875,29.478,60.032,21.794,39.602,48.303,41.84,17.145
157460,0,315,461,0.30173,3660.8,9.4261,42.315,75.857,120.4,0.33349,65.793,238.31,94.61,77.364,8.9362,26.484,18.691,1.6607,32.881,13.753,23.623,18.391,2.2126,4.719,2.3275,0.86808,0.093494,43.971,63.153,53.991,30.005,60.781,21.701,39.486,49.43,40.688,20.022
157482,0,315,483,0.24519,3651.8,9.3165,42.503,75.52,120.42,0.33219,66.612,256.81,94.608,77.668,8.8503,25.95,18.762,1.6735,33.435,13.809,24.126,18.732,2.2443,4.7785,2.309,0.8381,0.10727,43.695,62.85,54.513,23.997,60.217,22.572,39.836,54.257,41.503,18.334
157489,0,315,490,0.24108,3638.4,9.3347,42.178,74.995,120.38,0.33565,66.763,258.69,94.662,77.076,8.8889,26.16,19.161,1.7146,32.746,13.863,23.678,18.725,2.2425,4.8328,2.2982,0.83802,0.097075,42.889,62.463,54.744,23.618,62.357,22.379,39.922,54.61,40.192,18.648
157498,0,315,499,0.24536,3661.3,9.3299,42.434,75.55,120.43,0.34685,66.715,257.65,94.632,76.843,8.8261,26.293,18.944,1.6948,33.188,13.86,24.036,18.54,2.2841,4.8674,2.2733,0.81299,0.092286,43.056,63.603,54.894,24.097,64.678,22.172,41.242,54.417,42.174,20.301
157499,0,315,500,0.24351,3699.7,9.3401,42.363,73.808,120.39,0.34549,66.624,256.44,94.583,77.285,8.8261,26.293,18.944,1.6948,33.188,13.86,24.036,18.54,2.2841,4.8674,2.2733,0.81299,0.092286,43.056,62.941,54.617,24.279,61.588,22.52,41.407,54.419,40.657,13.237
158750,0,318,251,0.24821,3621.0,9.297,42.101,74.57,120.41,0.3281,65.55,225.56,94.558,77.27,8.9398,26.795,18.376,1.6398,33.266,13.818,24.417,18.128,2.2168,4.7907,2.3135,0.81049,0.10495,43.928,64.079,54.582,24.078,59.429,22.617,38.688,45.887,41.63,18.576
158761,0,318,262,0.26288,3656.2,9.3047,42.175,75.441,120.39,0.33193,65.138,214.75,94.845,77.155,9.0385,26.482,19.123,1.6441,32.397,13.654,23.824,18.737,2.3124,4.796,2.3146,0.82581,0.11657,44.037,62.45,54.549,26.338,60.21,21.543,40.027,43.279,40.196,15.797
158763,0,318,264,0.23882,3643.4,9.2148,42.683,74.968,120.42,0.31417,65.182,212.83,94.945,77.499,8.9949,26.142,18.742,1.6479,32.904,13.933,24.184,18.814,2.3264,4.8284,2.3283,0.82581,0.11657,44.037,62.26,53.866,23.44,62.136,21.741,37.483,43.256,41.127,17.323
158789,0,318,290,0.29348,3672.8,9.3952,42.737,74.492,120.39,0.33115,65.544,227.89,94.572,76.991,8.8264,26.183,18.947,1.639,32.524,13.833,23.721,18.91,2.2608,4.9034,2.3112,0.86119,0.097142,42.562,62.94,53.098,29.265,63.271,21.064,39.915,46.818,40.921,15.924
158814,0,318,315,0.25981,3615.7,9.2416,42.371,75.141,120.38,0.33593,66.361,243.47,94.739,77.307,8.8934,26.127,18.792,1.6472,32.983,13.784,23.805,18.135,2.297,4.9983,2.3285,0.83799,0.087751,43.482,62.274,53.561,25.62,63.256,22.693,40.135,51.446,41.365,16.26
158817,0,318,318,0.25161,3670.7,9.3595,42.361,75.035,120.4,0.33638,66.281,247.43,94.722,77.411,9.0945,26.314,18.874,1.6443,33.147,13.738,23.611,18.242,2.2434,4.7981,2.4412,0.81353,0.10167,44.085,62.003,53.436,24.823,60.377,22.268,39.327,51.185,40.284,16.586
158831,0,318,332,0.27289,3705.8,9.4266,42.386,75.559,120.41,0.36031,65.974,235.08,94.546,77.383,8.9062,26.695,18.3,1.5915,33.362,13.809,23.6,18.306,2.2102,4.8238,2.3209,0.83631,0.08609,44.197,63.091,54.125,26.69,60.741,23.025,42.079,48.777,41.227,17.944
158832,0,318,333,0.23222,3659.9,9.4345,42.773,74.749,120.4,0.3402,65.958,232.3,94.501,77.468,9.0109,26.245,18.366,1.6983,33.187,13.904,24.178,18.538,2.2682,4.8249,2.3093,0.83631,0.08609,44.197,62.57,54.243,22.99,61.783,22.971,39.482,48.713,41.016,19.295
158858,0,318,359,0.23,3685.0,9.4183,42.654,75.1,120.4,0.3534,65.596,221.01,94.63,77.132,8.9816,26.178,19.084,1.6912,33.212,13.848,23.758,18.558,2.2915,4.8335,2.3838,0.84043,0.095667,42.903,63.989,53.497,22.56,62.492,21.571,42.375,45.341,40.785,21.227
158878,0,318,379,0.29669,3683.5,9.4196,42.435,74.738,120.37,0.33067,65.486,222.36,94.653,77.463,8.7527,26.492,18.243,1.6173,33.056,13.607,24.178,18.634,2.2218,4.8581,2.3835,0.8331,0.10306,43.126,62.351,53.748,28.715,62.909,21.929,39.529,45.756,40.626,17.419
158899,0,318,400,0.2378,3707.7,9.2349,42.396,74.349,120.4,0.32164,65.171,222.54,94.353,77.128,8.7945,26.498,18.505,1.6384,32.402,13.716,24.285,18.56,2.291,4.79,2.2403,0.84715,0.095107,43.283,63.865,54.016,23.33,62.292,22.755,37.686,44.793,40.929,19.279
158914,0,318,415,0.21096,3683.6,9.4164,42.142,76.83,120.39,0.34182,65.449,221.0,94.63,77.022,8.777,26.579,18.239,1.6472,32.702,13.741,24.123,18.619,2.232,4.8107,2.23,0.82374,0.10281,44.49,62.797,53.633,20.572,60.482,22.592,40.883,45.597,40.878,18.664
158932,0,318,433,0.27464,3671.9,9.2826,42.381,74.78,120.42,0.34051,65.739,224.22,94.614,77.714,9.1463,26.218,19.123,1.6672,33.258,13.931,23.092,18.482,2.2698,4.9725,2.3398,0.86664,0.10293,43.033,62.976,53.066,27.063,60.149,21.648,40.755,46.787,41.319,19.01
158945,0,318,446,0.26066,3671.4,9.2718,42.511,74.626,120.41,0.34073,66.142,235.61,94.52,77.448,8.905,26.097,19.175,1.6785,33.56,13.822,23.408,19.268,2.2679,4.9948,2.2783,0.84785,0.096452,44.064,63.101,53.894,25.643,63.076,22.04,40.494,49.04,41.341,20.195
158955,0,318,456,0.2637,3645.1,9.4421,42.173,74.525,120.37,0.34376,66.167,242.45,94.641,77.13,8.9978,26.891,18.628,1.6672,33.055,13.806,24.103,18.451,2.3191,4.8954,2.322,0.82264,0.10358,43.974,62.355,53.95,25.665,61.774,22.361,40.696,49.973,40.699,17.928
158960,0,318,461,0.23962,3683.4,9.4891,42.337,74.288,120.41,0.32638,66.111,239.22,94.642,77.753,8.9933,26.628,18.572,1.639,33.55,13.662,23.636,18.776,2.2811,4.8827,2.3385,0.82425,0.099342,43.475,63.244,54.046,23.358,60.548,22.412,38.982,50.16,41.988,16.741
158982,0,318,483,0.23301,3734.5,9.3334,42.723,74.444,120.41,0.34726,65.973,232.65,94.593,77.201,8.9825,26.185,18.739,1.6805,32.855,13.843,24.353,18.482,2.2266,4.81,2.2745,0.81547,0.092633,43.763,62.968,54.056,23.038,60.222,22.171,40.605,48.314,40.765,15.72
158989,0,318,490,0.21735,3595.9,9.3935,42.651,74.169,120.37,0.33682,65.632,227.65,94.635,77.271,8.7623,26.558,18.959,1.7172,33.378,13.909,23.782,18.414,2.3123,4.8306,2.2407,0.83635,0.11242,43.945,63.047,54.429,21.261,61.379,22.287,39.843,47.21,40.424,17.505
158998,0,318,499,0.30696,3679.1,9.2988,42.23,74.542,120.39,0.34199,65.613,230.48,94.476,77.024,8.9356,26.347,18.678,1.6306,33.347,13.973,24.62,18.386,2.2425,4.8235,2.335,0.83336,0.087894,43.657,63.332,54.188,30.153,61.49,21.718,40.735,46.459,41.178,16.365
158999,0,318,500,0.3073,3694.3,9.289,42.25,74.824,120.43,0.34084,65.584,226.54,94.596,77.814,8.9356,26.347,18.678,1.6306,33.347,13.973,24.62,18.386,2.2425,4.8235,2.335,0.83336,0.087894,43.657,63.07,54.434,30.12,63.579,22.446,40.875,46.662,41.21,20.858
165750,0,332,251,0.25448,3669.8,9.4099,42.127,74.919,120.42,0.36635,66.1,233.86,94.535,77.334,8.8549,26.094,18.733,1.6652,33.144,13.79,23.532,18.995,2.2866,4.9203,2.3312,0.83328,0.064752,43.489,62.866,53.535,24.689,61.652,22.084,43.498,48.824,41.647,18.786
165761,0,332,262,0.27521,3685.9,9.5155,42.628,74.367,120.4,0.36183,65.802,233.47,94.496,77.572,8.8239,26.278,18.744,1.6834,33.69,13.976,23.437,18.249,2.2727,4.9157,2.3026,0.84823,0.10351,43.64,62.26,54.848,27.435,61.963,22.619,43.163,47.405,41.088,17.486
165763,0,332,264,0.26644,3641.7,9.417,42.339,74.648,120.39,0.3634,65.81,230.56,94.481,77.903,8.8686,26.411,18.714,1.7077,33.244,13.887,23.505,18.669,2.2687,4.8521,2.413,0.84823,0.10351,43.64,62.767,54.257,26.217,62.414,22.544,43.086,47.321,40.764,17.704
165789,0,332,290,0.22917,3658.8,9.3075,42.352,75.245,120.42,0.32446,65.386,214.72,94.532,77.638,8.9889,26.389,19.026,1.6556,33.13,13.585,24.095,18.607,2.2909,4.818,2.2838,0.82238,0.11155,43.129,63.204,53.939,22.069,60.857,21.923,39.222,43.729,41.78,17.136
165814,0,332,315,0.24337,3634.7,9.346,41.978,75.998,120.4,0.33825,65.292,221.4,94.692,77.229,8.9886,26.644,19.279,1.651,33.029,13.692,24.071,18.859,2.2612,4.7902,2.2999,0.84797,0.12638,43.681,63.023,54.046,23.885,61.485,22.241,39.207,45.058,41.398,18.287
165817,0,332,318,0.22607,3643.1,9.1662,41.968,75.199,120.41,0.32283,65.407,221.25,94.635,77.077,8.9129,26.428,18.614,1.6763,32.858,13.887,23.814,18.886,2.2828,4.7326,2.2716,0.8409,0.10354,44.244,62.987,53.223,22.114,63.189,22.383,37.853,45.298,41.146,18.208
165831,0,332,332,0.28797,3642.6,9.3161,42.159,74.566,120.41,0.3344,65.468,223.66,94.443,77.181,8.9088,26.691,18.631,1.6389,33.58,13.867,24.221,18.8,2.2253,4.8451,2.276,0.86763,0.094879,43.56,63.123,54.047,28.722,62.536,23.029,39.578,45.971,41.006,19.013
165832,0,332,333,0.27529,3615.7,9.3262,41.982,74.652,120.37,0.34143,65.494,224.17,94.762,76.961,8.7744,26.531,18.904,1.6216,33.336,14.055,24.606,18.764,2.2998,4.9069,2.2064,0.86763,0.094879,43.56,62.079,53.497,27.209,59.72,22.834,40.346,46.064,41.005,19.917
165858,0,332,359,0.24479,3710.4,9.356,42.152,75.758,120.4,0.30973,65.734,230.15,94.473,76.854,8.8016,26.768,18.366,1.6517,33.174,13.708,24.225,18.328,2.2272,4.8473,2.3671,0.8241,0.10197,44.686,63.049,53.733,24.449,62.704,22.417,36.177,47.552,40.771,18.077
165878,0,332,379,0.25052,3634.8,9.2999,42.466,75.495,120.38,0.34226,65.736,229.29,94.695,77.425,8.9852,26.345,19.203,1.6941,32.565,14.054,23.242,19.31,2.2428,4.881,2.2861,0.84818,0.10464,44.439,62.747,53.149,24.508,60.304,21.821,41.137,47.743,40.273,15.817
165899,0,332,400,0.22377,3656.0,9.3761,42.345,74.655,120.37,0.3404,66.26,238.54,94.742,76.997,8.9778,25.791,18.97,1.6516,33.185,14.007,23.28,18.535,2.2467,4.8739,2.3102,0.85042,0.10954,43.551,62.53,53.595,21.92,59.796,21.87,40.447,50.2,40.411,20.387
165914,0,332,415,0.22161,3595.7,9.4269,42.196,74.439,120.41,0.33176,66.134,243.13,94.567,77.411,8.8784,26.5,18.778,1.6775,33.582,13.805,23.852,18.011,2.2392,4.8363,2.2348,0.81073,0.08004,43.635,63.037,53.755,21.703,63.622,23.031,38.891,50.246,41.438,15.787
165932,0,332,433,0.18945,3682.9,9.5009,42.689,74.56,120.42,0.30974,65.1,221.05,94.307,77.244,8.8633,27.062,18.279,1.6204,33.479,13.769,25.497,18.025,2.2583,4.8164,2.2636,0.80341,0.098819,44.303,63.419,54.833,18.316,60.174,23.481,36.093,44.654,42.073,17.64
165945,0,332,446,0.25228,3611.5,9.2203,42.671,74.937,120.35,0.32257,64.61,205.87,94.868,76.872,8.7005,27.237,18.223,1.6699,32.958,13.693,24.6,17.996,2.2817,4.73,2.2131,0.83107,0.094247,43.501,63.89,54.652,24.806,61.066,22.431,38.003,40.668,40.346,15.466
165955,0,332,456,0.26292,3672.4,9.2149,42.033,75.87,120.38,0.34707,64.43,200.92,94.849,76.566,8.987,26.581,18.83,1.6797,32.247,13.779,24.851,18.774,2.2719,4.8386,2.1847,0.85169,0.10038,43.602,63.284,53.856,25.976,61.872,21.241,42.016,39.681,41.103,19.237
165960,0,332,461,0.31431,3618.6,9.0236,42.415,74.773,120.39,0.32969,64.662,201.69,94.682,77.2,9.0428,26.881,19.173,1.6644,32.178,13.858,24.371,19.049,2.253,4.854,2.2252,0.88188,0.096343,43.327,62.557,54.181,31.091,59.172,21.304,39.336,40.201,40.637,19.05
165982,0,332,483,0.32502,3628.5,9.4117,42.423,75.204,120.37,0.34076,66.086,237.78,94.658,77.251,8.8532,26.333,18.905,1.6483,32.485,13.978,23.699,18.839,2.3006,5.0053,2.3431,0.87545,0.11029,43.076,61.862,53.559,31.922,61.356,21.887,41.431,50.415,39.945,19.728
165989,0,332,490,0.24232,3635.3,9.421,42.363,74.159,120.37,0.37393,66.39,253.69,94.646,77.274,8.8357,26.205,18.857,1.6586,33.107,13.846,23.742,19.028,2.2923,4.9575,2.2287,0.8718,0.12361,44.046,62.578,53.01,23.93,61.74,21.929,44.627,52.933,40.9,18.818
165998,0,332,499,0.27092,3636.8,9.3848,42.79,75.42,120.44,0.34137,66.812,260.44,94.388,77.339,8.8571,26.236,18.702,1.6529,33.285,14.073,23.875,18.946,2.2656,4.9143,2.2725,0.83215,0.091929,43.71,63.452,54.051,26.618,61.001,22.825,40.014,55.41,42.302,17.59
165999,0,332,500,0.27229,3668.1,9.355,42.585,74.514,120.38,0.33688,66.811,261.67,94.474,77.07,8.8571,26.236,18.702,1.6529,33.285,14.073,23.875,18.946,2.2656,4.9143,2.2725,0.83215,0.091929,43.71,62.912,53.808,26.484,61.338,22.975,40.561,55.532,41.097,20.567
166250,0,333,251,0.28891,3657.1,9.2812,42.211,75.568,120.42,0.32955,65.591,225.45,94.709,77.179,8.9708,27.136,18.637,1.6669,32.477,13.87,24.383,18.783,2.304,4.8924,2.3411,0.8222,0.09074,43.649,62.352,54.08,28.206,61.051,21.649,39.773,46.518,41.684,17.005
166261,0,333,262,0.25921,3649.8,9.3368,42.327,75.813,120.38,0.34217,65.485,223.43,94.63,77.177,8.7777,26.718,18.819,1.7014,32.734,13.964,23.842,19.24,2.3087,4.8579,2.3192,0.86653,0.096454,43.484,62.891,54.098,25.57,58.729,21.705,41.697,45.61,41.094,16.237
166263,0,333,264,0.24119,3633.3,9.3787,41.951,74.759,120.38,0.35954,65.437,224.0,94.76,77.292,8.7734,26.61,18.8,1.6874,32.933,14.006,23.751,18.825,2.2761,4.9141,2.304,0.86653,0.096454,43.484,62.364,53.64,23.942,60.485,22.308,41.787,45.847,40.689,17.831
166289,0,333,290,0.25386,3627.2,9.3884,42.408,74.562,120.39,0.34988,66.07,241.35,94.361,77.125,8.7433,26.704,19.199,1.6799,32.82,13.796,23.689,18.621,2.2483,4.7894,2.2336,0.82954,0.098784,44.582,63.165,54.429,24.927,61.707,23.052,40.252,50.37,41.16,19.638
166314,0,333,315,0.25053,3722.3,9.2136,42.367,74.794,120.41,0.34512,65.799,229.67,94.606,77.678,8.9062,26.488,19.237,1.6839,33.016,13.712,24.214,19.016,2.2453,4.839,2.2435,0.80612,0.098072,44.339,63.554,53.725,24.549,60.979,22.197,41.242,47.099,41.37,16.938
166317,0,333,318,0.25072,3726.3,9.2739,42.282,75.422,120.4,0.32614,65.818,224.39,94.48,77.233,8.8531,26.699,18.875,1.6384,32.553,13.816,24.497,18.501,2.2894,4.7541,2.3839,0.83471,0.11557,44.071,63.192,53.447,24.886,59.508,22.081,38.365,46.492,41.384,17.826
166331,0,333,332,0.33448,3653.5,9.3731,42.539,73.949,120.43,0.33218,65.394,224.45,94.642,77.468,8.8945,26.361,19.012,1.6407,32.666,13.752,23.925,18.143,2.277,4.9234,2.2219,0.86044,0.10028,44.532,63.008,53.986,32.491,62.158,21.74,39.865,45.438,41.709,19.954
166332,0,333,333,0.26838,3650.9,9.363,42.692,74.258,120.4,0.329,65.38,224.03,94.607,77.312,8.8564,26.43,19.148,1.615,32.725,13.789,23.994,18.667,2.2849,4.9522,2.303,0.86044,0.10028,44.532,63.804,53.582,26.733,63.64,22.146,38.758,45.459,41.539,18.53
166358,0,333,359,0.2456,3690.1,9.3966,42.126,75.476,120.37,0.32996,65.66,228.91,94.49,77.204,8.8878,26.462,18.795,1.7,33.041,13.758,24.433,18.271,2.2363,4.7319,2.2538,0.81978,0.11014,44.116,63.072,54.886,23.97,62.46,22.495,38.774,47.211,40.698,20.257
166378,0,333,379,0.21544,3714.5,9.3279,42.235,74.912,120.39,0.37154,65.496,223.19,94.665,77.013,8.8681,26.218,18.587,1.6412,32.711,13.95,24.07,18.401,2.2827,4.7564,2.2434,0.84163,0.1181,43.618,63.16,54.577,21.235,61.847,22.244,44.298,46.211,40.806,19.775
166399,0,333,400,0.29059,3717.0,9.3702,42.381,74.589,120.44,0.32392,65.793,230.38,94.445,77.671,8.8297,25.959,19.003,1.6356,32.947,14.018,23.628,19.092,2.2805,4.9202,2.2605,0.85111,0.089481,43.816,63.443,53.342,28.156,62.565,21.705,39.304,47.743,41.203,18.018
166414,0,333,415,0.25175,3683.2,9.2471,42.526,74.553,120.41,0.36228,65.998,232.48,94.452,77.375,8.7888,26.525,19.054,1.6627,32.736,13.75,23.946,18.519,2.212,4.9318,2.3117,0.82837,0.088829,43.638,62.963,53.916,25.017,63.848,21.963,42.977,48.704,41.55,20.328
166432,0,333,433,0.24268,3716.2,9.3437,42.543,73.62,120.41,0.32892,65.874,233.26,94.554,77.864,8.8904,27.035,18.671,1.6907,33.078,13.844,24.023,18.704,2.2477,4.8415,2.3072,0.85784,0.10814,43.457,63.397,53.699,23.704,63.438,21.962,38.539,47.812,41.688,17.302
166445,0,333,446,0.29663,3664.9,9.3442,42.487,75.29,120.38,0.33132,65.91,231.85,94.698,77.509,8.8136,26.661,18.905,1.6829,32.588,13.809,24.127,18.873,2.2572,4.8571,2.3388,0.81386,0.10222,43.493,62.645,54.195,28.645,61.727,22.169,40.198,48.302,40.839,18.406
166455,0,333,456,0.2646,3659.8,9.3156,42.124,74.357,120.41,0.34809,65.678,225.69,94.633,77.373,8.8541,26.637,18.647,1.6703,33.173,13.861,24.102,18.567,2.2636,4.8839,2.2702,0.83301,0.083237,43.623,63.455,53.739,26.482,62.187,22.368,41.563,46.397,41.008,19.567
166460,0,333,461,0.25279,3686.5,9.3273,42.172,75.277,120.44,0.33163,65.537,224.16,94.637,77.73,8.9743,26.511,18.989,1.6241,32.85,13.758,23.895,18.408,2.2661,4.814,2.3833,0.82141,0.079505,43.738,63.355,53.878,25.03,60.091,22.188,39.19,45.712,41.482,19.465
166482,0,333,483,0.2691,3710.8,9.2114,42.178,75.158,120.44,0.33827,65.386,221.82,94.562,77.522,8.9593,26.309,18.944,1.6688,32.978,13.851,24.422,18.567,2.2449,4.7999,2.3612,0.83438,0.10241,44.625,63.464,53.455,26.274,63.402,22.184,40.295,44.883,41.368,17.821
166489,0,333,490,0.23477,3627.1,9.4706,42.355,74.875,120.4,0.30572,65.405,219.91,94.696,77.289,9.0701,26.359,18.507,1.6401,32.747,13.75,23.837,18.224,2.2445,4.8452,2.2523,0.85667,0.092737,44.254,62.306,54.089,23.035,61.416,22.598,36.617,44.757,40.828,19.242
166498,0,333,499,0.21326,3656.6,9.4856,42.757,75.59,120.38,0.32764,65.376,221.9,94.567,77.258,9.0598,26.508,18.502,1.6576,32.97,13.882,23.638,18.708,2.255,4.818,2.2562,0.82884,0.079094,43.82,62.797,53.985,21.044,60.951,22.068,38.752,45.22,40.33,18.119
166499,0,333,500,0.21582,3664.6,9.2138,42.088,74.13,120.41,0.32519,65.341,220.54,94.792,77.243,9.0598,26.508,18.502,1.6576,32.97,13.882,23.638,18.708,2.255,4.818,2.2562,0.82884,0.079094,43.82,62.659,54.614,20.792,60.335,21.934,39.052,45.253,41.477,19.451
179250,0,359,251,0.18771,3627.0,9.4601,42.17,75.119,120.42,0.33609,65.87,232.56,94.746,77.414,8.853,26.654,18.397,1.6259,33.136,13.767,23.783,18.42,2.3072,4.8713,2.2085,0.80491,0.091427,43.579,62.975,54.097,18.515,61.023,22.422,39.741,47.846,40.457,17.274
179261,0,359,262,0.26119,3633.5,9.3643,42.155,74.853,120.4,0.32768,65.419,220.57,94.755,77.257,8.7191,26.434,18.85,1.6766,32.764,13.763,24.527,18.936,2.2552,4.7688,2.2938,0.83879,0.1183,43.789,63.223,54.122,25.622,60.738,21.436,39.653,45.447,40.555,16.513
179263,0,359,264,0.23979,3663.9,9.3531,42.304,74.922,120.4,0.32971,65.382,221.79,94.822,77.535,8.665,26.382,18.609,1.6491,32.433,13.738,24.195,19.058,2.2538,4.8449,2.3409,0.83879,0.1183,43.789,61.363,53.979,23.744,62.447,21.805,39.134,44.932,40.694,17.292
179289,0,359,290,0.26334,3645.0,9.4249,42.228,74.108,120.41,0.32274,65.729,226.57,94.65,77.825,8.9042,26.296,18.827,1.7059,33.35,13.815,23.895,19.041,2.3116,4.8646,2.3217,0.85367,0.11069,42.906,62.757,53.675,25.778,62.931,22.651,38.672,46.888,40.735,18.195
179314,0,359,315,0.22799,3677.8,9.1273,41.949,74.831,120.41,0.33407,65.802,229.55,94.46,77.895,8.9358,26.367,18.914,1.6735,32.971,13.836,24.253,18.644,2.2687,4.8046,2.3758,0.83282,0.074969,44.283,63.366,54.633,22.251,62.448,22.151,39.496,47.284,41.424,15.754
179317,0,359,318,0.28402,3692.6,9.1511,42.48,74.439,120.37,0.33419,65.738,229.76,94.723,76.812,8.8779,25.945,19.082,1.6712,32.745,13.888,23.735,18.641,2.2503,4.8579,2.2544,0.84475,0.10457,43.354,62.809,54.062,27.713,62.111,21.672,40.045,47.073,40.944,16.619
179331,0,359,332,0.29832,3658.7,9.4656,42.32,75.246,120.44,0.33873,65.993,231.83,94.694,77.581,9.0041,26.661,18.682,1.6699,33.157,13.888,23.865,18.873,2.2445,4.8894,2.3493,0.83113,0.10454,43.368,62.224,53.045,29.33,61.55,21.895,40.401,48.265,41.724,20.087
179332,0,359,333,0.23651,3643.9,9.3532,42.101,74.601,120.42,0.34204,65.968,233.57,94.657,77.288,8.7183,26.535,19.294,1.6804,32.466,13.748,23.442,19.188,2.2912,4.9509,2.2225,0.83113,0.10454,43.368,62.725,53.829,23.353,63.26,21.563,41.112,48.333,40.184,18.994
179358,0,359,359,0.20815,3704.5,9.1665,42.239,74.622,120.4,0.34077,65.753,232.5,94.678,76.95,8.7643,26.497,19.098,1.6472,33.274,13.648,24.362,18.558,2.2112,4.8284,2.3928,0.80528,0.10789,43.953,63.259,53.908,20.688,64.645,22.485,40.423,48.363,41.043,18.688
179378,0,359,379,0.27775,3691.6,9.371,42.299,74.379,120.42,0.33976,65.426,221.37,94.472,77.616,8.8805,26.328,18.448,1.6618,32.463,13.85,24.316,18.506,2.2777,4.8155,2.3143,0.84142,0.092965,43.772,62.761,53.982,27.439,61.538,22.114,40.554,45.406,41.841,15.318
179399,0,359,400,0.28741,3688.4,9.2732,42.613,74.642,120.38,0.3355,65.547,224.24,94.618,77.355,8.822,26.476,19.005,1.6762,32.643,13.82,23.416,18.629,2.2956,4.9367,2.3488,0.86064,0.10861,42.611,63.451,53.531,28.703,63.195,21.996,39.278,45.96,40.753,16.714
179414,0,359,415,0.26082,3741.8,9.4327,42.224,75.176,120.44,0.35411,66.082,236.3,94.573,76.944,9.0185,26.037,18.712,1.7015,33.04,13.898,23.407,18.905,2.1926,4.9193,2.3453,0.84804,0.093486,43.067,63.471,53.506,25.895,60.224,21.842,42.678,49.165,41.216,18.02
179432,0,359,433,0.22988,3703.9,9.4632,42.761,74.857,120.41,0.3334,65.964,232.59,94.378,77.522,8.9041,25.982,18.77,1.6252,33.123,13.797,23.691,18.34,2.2389,4.9412,2.3223,0.8163,0.094709,43.273,63.93,53.643,22.361,60.252,22.592,39.34,47.688,42.089,18.453
179445,0,359,446,0.22331,3726.2,9.3108,42.271,74.455,120.39,0.33382,65.595,219.51,94.472,77.157,8.8183,25.599,18.691,1.6842,33.554,13.896,23.465,18.412,2.3019,4.8838,2.3682,0.8179,0.096014,43.43,63.91,53.463,22.298,61.706,22.105,39.019,45.153,40.775,17.439
