,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
161366,0,323,367,0.21682,3663.2,9.3923,42.098,73.998,120.43,0.33777,65.988,240.19,94.559,77.089,8.714,26.479,17.846,1.6883,32.91,13.764,24.155,18.438,2.2666,4.8763,2.2894,0.84391,0.11061,44.236,63.364,54.669,21.003,62.037,22.766,40.402,49.946,41.894,16.779
161404,0,323,405,0.29438,3658.4,9.2106,42.306,75.553,120.4,0.33285,65.828,237.06,94.644,77.288,8.7713,26.445,18.685,1.6567,32.223,13.999,24.357,18.841,2.2858,4.8312,2.2214,0.84411,0.11159,43.669,63.969,54.703,29.464,61.686,22.366,39.58,48.347,41.74,19.388
161419,0,323,420,0.27497,3615.9,9.361,42.47,75.112,120.37,0.33386,66.056,234.42,94.86,77.537,8.949,26.238,19.182,1.615,33.398,13.761,23.831,19.262,2.254,4.9123,2.2847,0.84193,0.10904,44.373,61.826,53.716,27.069,59.769,21.304,40.107,48.222,39.566,16.776
161422,0,323,423,0.30574,3655.5,9.2851,42.174,74.33,120.42,0.31364,66.046,232.67,94.839,77.151,8.9694,26.366,18.363,1.7143,32.387,13.95,23.732,18.942,2.3053,4.8572,2.3849,0.8724,0.090651,43.284,63.039,53.013,30.401,62.421,21.545,38.361,48.851,41.573,19.222
161425,0,323,426,0.26189,3654.6,9.3586,42.317,74.678,120.4,0.34834,65.96,236.81,94.656,77.375,8.946,26.223,19.611,1.6774,32.605,13.813,23.772,19.151,2.2848,4.8445,2.3481,0.83516,0.10467,44.114,62.882,54.474,25.534,60.886,21.63,41.277,49.528,40.338,18.387
161440,0,323,441,0.2471,3729.2,9.4288,42.253,75.151,120.41,0.31938,66.294,246.8,94.306,77.759,8.903,26.137,19.031,1.6922,33.21,13.873,23.748,18.865,2.259,4.9418,2.2773,0.84163,0.09796,44.458,64.463,54.358,23.989,59.867,22.6,38.107,51.163,41.644,20.438
161461,0,323,462,0.20574,3668.6,9.306,42.593,75.017,120.4,0.3277,66.231,239.0,94.565,76.959,8.9031,25.929,18.749,1.6537,33.726,13.898,23.527,18.255,2.3,4.9179,2.2324,0.8106,0.090537,44.0,63.095,53.74,20.355,62.557,22.906,39.594,50.147,41.635,18.853
161470,0,323,471,0.28255,3655.0,9.4185,42.432,74.498,120.44,0.34129,65.907,231.73,94.59,77.638,8.9701,26.48,18.837,1.6505,32.984,13.855,24.069,18.688,2.315,4.8592,2.2502,0.82911,0.097063,43.592,63.466,53.728,28.063,61.728,22.421,40.423,47.655,41.657,20.722
161493,0,323,494,0.21433,3727.6,9.3137,42.057,76.133,120.4,0.32599,65.301,222.9,94.423,76.996,8.8978,26.565,18.574,1.6356,33.033,13.953,24.116,18.328,2.282,4.8349,2.3508,0.81895,0.089358,44.096,63.812,54.45,20.815,61.784,22.126,38.983,44.807,41.632,17.266
163761,0,328,262,0.24735,3662.8,9.2947,42.054,74.887,120.42,0.33696,65.324,218.86,94.605,77.8,8.8006,26.27,18.491,1.651,32.458,13.704,24.495,18.259,2.2474,4.7397,2.1747,0.82214,0.097436,43.219,62.931,53.863,24.26,61.72,22.882,39.396,44.825,41.895,16.51
163785,0,328,286,0.25564,3628.2,9.3802,42.834,75.588,120.37,0.35212,65.145,220.76,95.009,76.664,9.0101,26.715,18.688,1.6634,32.171,13.639,24.703,18.286,2.261,4.7861,2.2766,0.83957,0.083141,43.619,62.288,54.64,25.577,59.462,21.48,41.947,44.296,40.785,18.395
163794,0,328,295,0.31864,3605.6,9.2339,42.108,74.997,120.4,0.31919,65.236,218.37,94.552,77.469,8.917,26.456,19.094,1.6595,32.162,13.65,24.593,18.49,2.2373,4.8542,2.2664,0.85975,0.096717,44.392,62.284,53.476,31.316,61.046,22.1,37.896,44.727,40.97,17.245
163817,0,328,318,0.33178,3633.4,9.3233,42.265,75.159,120.4,0.34378,65.981,233.78,94.796,77.388,8.79,26.177,19.059,1.6685,32.53,13.878,23.62,19.153,2.2931,4.9487,2.3965,0.8629,0.11523,43.935,62.922,54.181,32.335,60.051,21.364,41.446,49.074,41.324,16.66
163822,0,328,323,0.33344,3662.3,9.2356,42.648,75.362,120.44,0.33502,66.231,238.15,94.57,77.489,8.7668,26.196,18.728,1.6118,32.646,13.928,23.939,18.67,2.2934,4.934,2.403,0.86122,0.079115,44.031,63.252,53.451,32.764,62.141,21.56,39.677,50.223,41.708,19.703
163827,0,328,328,0.29279,3698.4,9.3605,42.282,74.613,120.44,0.32103,66.316,244.89,94.356,77.678,8.9895,26.195,19.158,1.6465,32.908,13.971,23.105,18.581,2.2679,4.9316,2.3366,0.85116,0.082716,43.963,63.754,53.669,28.547,60.047,21.814,38.407,51.247,42.011,15.462
163840,0,328,341,0.25702,3629.4,9.3898,42.199,74.321,120.41,0.34296,66.759,251.14,94.645,77.806,9.0139,25.744,18.492,1.6787,33.343,13.958,23.411,19.025,2.2982,4.8873,2.2686,0.83418,0.085283,43.814,62.684,54.156,25.121,63.289,22.421,40.778,53.446,41.926,19.533
163842,0,328,343,0.27045,3624.4,9.3718,42.457,74.47,120.38,0.35325,66.753,251.75,94.676,77.461,8.8359,25.973,18.461,1.6577,33.176,13.798,23.436,18.539,2.3034,4.9812,2.398,0.83418,0.085283,43.814,62.392,53.854,26.664,61.541,22.218,42.047,53.568,40.815,16.793
163847,0,328,348,0.27636,3662.4,9.4138,42.245,74.504,120.45,0.34913,66.71,252.25,94.359,77.289,9.017,25.913,19.011,1.6558,33.706,13.826,23.177,18.27,2.2897,4.8254,2.3516,0.80887,0.10969,43.974,63.978,54.703,27.139,61.434,22.525,41.634,53.778,42.265,22.163
163857,0,328,358,0.2406,3626.5,9.3541,42.152,75.491,120.39,0.3384,66.528,247.29,94.758,77.322,8.9035,26.548,18.678,1.6884,33.461,13.825,23.109,18.571,2.2804,4.8572,2.3415,0.82067,0.0999,44.839,62.936,54.079,23.65,60.154,23.072,39.775,52.238,42.054,17.717
163866,0,328,367,0.21746,3703.0,9.3045,42.461,74.529,120.39,0.35102,66.508,243.42,94.586,77.211,8.6727,26.48,18.573,1.7274,32.988,13.902,23.482,18.841,2.3054,4.9224,2.2348,0.8209,0.099161,43.595,63.831,53.859,21.604,62.044,21.793,41.603,51.588,41.232,18.528
163904,0,328,405,0.24607,3702.7,9.4103,42.307,74.829,120.42,0.34191,65.501,227.08,94.416,77.459,8.8484,27.002,18.808,1.6531,32.747,13.84,24.288,18.367,2.2559,4.8384,2.207,0.83028,0.084157,43.914,63.615,54.643,24.186,58.336,22.683,39.173,46.432,41.321,15.751
163919,0,328,420,0.22307,3659.2,9.2344,42.218,75.247,120.41,0.34173,65.567,228.0,94.405,77.679,8.8438,26.694,18.365,1.7315,33.025,13.828,24.369,18.833,2.24,4.6731,2.1695,0.83903,0.09399,44.154,64.41,53.682,22.077,61.505,22.985,40.346,47.577,41.198,17.591
163922,0,328,423,0.18574,3643.4,9.2262,41.923,75.17,120.38,0.32516,65.589,229.33,94.803,77.172,8.8453,26.513,18.412,1.6,32.74,13.655,23.782,18.675,2.2642,4.7995,2.3927,0.83214,0.10716,43.992,61.807,54.932,18.719,61.151,23.089,38.565,47.268,41.17,19.26
163925,0,328,426,0.22662,3630.8,9.278,42.281,75.506,120.4,0.31821,65.67,228.99,94.568,77.0,8.9358,26.788,18.155,1.6511,32.741,13.74,24.094,18.659,2.2333,4.7626,2.2834,0.83995,0.098979,43.843,62.463,54.484,22.518,62.942,22.597,37.314,47.182,41.14,19.024
163940,0,328,441,0.24649,3718.3,9.3712,42.499,74.858,120.39,0.33088,66.007,232.32,94.461,77.383,8.8524,26.332,19.163,1.627,33.172,13.972,24.009,19.097,2.2916,4.8426,2.247,0.84977,0.1066,42.772,62.784,53.93,24.437,60.163,21.249,39.813,48.056,40.698,15.487
163961,0,328,462,0.24867,3696.2,9.3685,42.387,74.882,120.42,0.34409,66.246,241.11,94.476,77.293,8.8133,26.073,18.944,1.661,32.79,13.83,23.598,18.97,2.2765,4.9233,2.2995,0.85861,0.10845,43.56,63.46,53.195,24.489,61.038,22.319,40.508,50.849,41.125,19.564
163970,0,328,471,0.27518,3630.9,9.3189,42.071,75.416,120.38,0.33143,66.479,245.46,94.661,77.004,9.0057,25.663,18.602,1.6766,33.099,13.862,23.283,18.791,2.2877,4.9122,2.3804,0.81989,0.096129,43.417,62.833,53.81,26.992,63.569,22.39,39.512,51.756,41.379,17.273
163993,0,328,494,0.26396,3685.4,9.5078,42.358,74.319,120.4,0.34773,66.105,236.61,94.371,77.684,8.9294,25.768,18.696,1.6615,33.553,13.772,23.967,18.436,2.2965,4.7477,2.3002,0.81868,0.092661,43.555,63.423,53.912,26.341,61.105,22.912,41.268,48.865,41.356,18.67
170261,0,341,262,0.19555,3643.5,9.4165,42.247,75.181,120.36,0.31862,65.449,225.63,95.01,77.248,8.8665,26.787,18.682,1.6071,33.151,13.764,24.335,18.88,2.2457,4.8223,2.1801,0.80762,0.11247,44.515,61.572,53.819,19.448,61.142,23.012,38.111,46.572,40.572,18.652
170285,0,341,286,0.26876,3677.9,9.266,42.487,75.449,120.42,0.32704,64.923,214.68,94.651,77.659,9.0129,26.828,18.672,1.6506,32.501,13.875,24.323,17.913,2.2693,4.7984,2.2693,0.82152,0.086173,43.733,63.388,53.249,26.612,62.325,22.335,40.051,43.388,41.343,18.957
170294,0,341,295,0.32647,3592.0,9.3778,42.226,75.296,120.4,0.31135,65.039,208.77,94.481,76.887,8.8913,26.664,18.739,1.6547,32.955,13.902,24.448,18.154,2.2171,4.8032,2.2452,0.83846,0.10262,43.722,62.744,54.854,31.769,60.047,22.838,37.43,42.554,41.32,16.792
170317,0,341,318,0.29223,3676.4,9.4427,42.595,75.145,120.42,0.34369,65.186,219.81,94.678,77.604,9.0378,26.4,19.128,1.6323,32.687,13.889,23.826,18.609,2.287,4.9378,2.331,0.86089,0.092307,43.725,62.885,53.709,28.809,59.218,22.101,41.032,44.627,40.716,16.308
170322,0,341,323,0.27612,3649.0,9.4234,42.512,74.495,120.39,0.33571,65.411,225.12,94.725,77.597,9.0201,25.951,18.367,1.6921,33.179,13.787,23.787,18.005,2.2972,4.9161,2.2915,0.8579,0.10081,44.612,62.332,54.462,27.192,61.004,22.18,39.521,45.463,40.941,17.749
170327,0,341,328,0.28396,3630.7,9.3557,42.246,74.961,120.41,0.32798,65.565,225.64,94.521,77.494,9.0426,25.944,18.756,1.6956,33.105,14.126,23.677,19.09,2.235,4.8372,2.3373,0.85092,0.10451,43.945,62.802,54.616,28.202,62.48,22.861,39.083,46.685,41.528,17.572
170340,0,341,341,0.24501,3673.4,9.4535,42.779,75.362,120.42,0.35718,65.741,232.73,94.508,77.152,8.8947,26.02,18.82,1.7106,33.192,13.97,23.818,18.189,2.2589,4.8214,2.3352,0.83346,0.090108,44.259,62.237,53.44,24.243,62.18,22.466,42.005,47.918,41.592,19.499
170342,0,341,343,0.27296,3657.6,9.4274,42.451,74.784,120.39,0.35452,65.722,231.84,94.619,77.456,8.9155,26.155,18.717,1.6417,32.926,13.769,23.902,18.566,2.2628,4.9561,2.2884,0.83346,0.090108,44.259,62.457,54.372,26.95,63.095,22.82,42.441,48.23,41.059,17.272
170347,0,341,348,0.21004,3703.5,9.4048,42.567,74.329,120.38,0.33235,65.895,233.77,94.543,76.973,8.8531,25.798,18.552,1.7083,32.818,13.746,23.653,19.115,2.2513,4.8255,2.3666,0.84401,0.092252,44.098,62.233,54.416,20.568,60.617,22.359,39.782,48.123,40.957,16.857
170357,0,341,358,0.23329,3578.9,9.2906,42.268,74.814,120.38,0.35038,65.888,236.96,94.762,77.32,8.6267,25.982,18.596,1.6536,33.789,13.944,24.072,18.474,2.2216,4.8214,2.2357,0.83221,0.10891,43.541,62.346,54.112,23.201,60.357,22.701,41.465,48.497,40.731,21.136
170366,0,341,367,0.22128,3656.6,9.4293,42.484,74.809,120.4,0.3439,65.802,236.33,94.7,77.807,9.1711,26.405,19.284,1.6842,33.23,13.796,23.743,18.062,2.2716,4.8001,2.3576,0.83925,0.099013,44.23,61.884,54.738,21.719,60.269,22.634,41.107,48.246,41.562,16.565
170404,0,341,405,0.26545,3649.5,9.3252,42.112,74.094,120.37,0.32878,65.792,234.17,94.646,77.171,8.9527,26.232,19.302,1.642,32.932,13.864,23.463,18.587,2.2874,4.8359,2.3441,0.84174,0.094792,43.389,62.336,54.62,26.235,61.307,21.905,39.196,47.501,40.116,18.039
170419,0,341,420,0.24312,3624.6,9.3925,42.343,75.24,120.39,0.35445,65.808,232.48,94.592,76.735,8.8621,25.783,18.916,1.6538,32.503,13.549,23.986,18.754,2.2784,4.8638,2.3515,0.85127,0.086685,43.427,63.712,53.808,23.715,59.349,22.219,42.027,47.768,40.811,19.907
170422,0,341,423,0.27781,3638.6,9.4629,42.672,76.074,120.41,0.34209,65.831,232.16,94.604,77.578,8.9733,26.565,19.08,1.6751,32.613,13.753,23.381,18.738,2.2697,4.9417,2.2615,0.86115,0.095951,42.852,63.741,53.54,27.459,59.037,21.727,40.259,48.497,40.597,18.542
170425,0,341,426,0.27111,3627.6,9.3871,42.473,74.975,120.39,0.33028,65.922,235.19,94.684,77.378,8.9264,26.483,18.665,1.6382,32.959,13.878,23.738,18.377,2.3371,4.7864,2.3182,0.81423,0.11699,43.207,63.083,53.139,27.067,62.925,22.321,39.508,49.047,41.491,19.12
170440,0,341,441,0.27675,3646.2,9.2968,42.462,75.457,120.37,0.33202,66.047,236.63,94.558,77.288,8.8275,26.424,18.833,1.6454,32.546,13.854,23.969,18.315,2.292,4.892,2.3723,0.8488,0.10714,43.67,63.769,54.195,27.131,61.363,22.025,39.08,49.417,40.582,15.898
170461,0,341,462,0.21208,3649.9,9.3723,42.264,74.841,120.38,0.34539,65.893,236.1,94.713,77.38,9.0515,26.393,19.027,1.6494,33.386,13.778,23.233,18.635,2.2471,4.9183,2.3304,0.83595,0.088059,44.421,63.253,53.353,20.895,59.296,22.278,41.134,48.873,40.696,19.431
170470,0,341,471,0.23364,3653.8,9.3039,42.041,74.331,120.42,0.33209,66.009,235.76,94.586,77.358,8.9066,26.313,18.577,1.6554,32.776,13.723,24.441,18.579,2.2645,4.8248,2.2805,0.8158,0.092069,44.397,62.843,53.232,23.381,61.966,22.23,39.445,48.506,41.654,19.604
170493,0,341,494,0.24704,3681.6,9.2738,42.348,75.01,120.37,0.33595,65.56,228.09,94.582,77.249,8.7014,26.638,18.703,1.6542,33.102,13.999,24.406,18.449,2.3006,4.7878,2.2269,0.83717,0.099019,43.626,63.013,54.545,24.297,61.244,22.859,40.842,46.37,40.986,20.934
171261,0,343,262,0.22133,3733.9,9.2706,42.745,75.006,120.44,0.33888,65.262,221.52,94.46,77.465,8.9319,26.442,18.77,1.6457,33.469,13.84,24.193,18.399,2.2511,4.7643,2.2351,0.8315,0.094139,43.319,63.657,54.634,21.217,62.986,23.165,39.941,44.856,41.754,17.4
171285,0,343,286,0.18846,3648.5,9.3418,42.528,74.789,120.38,0.3225,64.853,212.02,94.946,77.312,8.8274,26.456,19.105,1.6944,32.473,13.73,24.284,18.64,2.2078,4.8331,2.1904,0.82114,0.086681,44.789,62.311,54.169,18.647,62.045,22.218,38.656,42.102,40.467,13.544
171294,0,343,295,0.22074,3678.9,9.3311,42.426,74.766,120.41,0.3361,64.767,202.92,94.648,77.29,9.0606,26.58,18.512,1.6559,32.856,13.706,24.572,18.546,2.2628,4.7684,2.2167,0.8559,0.10882,42.958,63.481,54.271,21.902,60.796,22.196,40.189,41.321,41.583,16.68
171317,0,343,318,0.25443,3675.6,9.4387,42.037,74.913,120.4,0.34082,65.203,223.58,94.585,77.134,9.0592,26.818,18.79,1.6461,33.015,13.763,24.236,18.82,2.2549,4.9594,2.4138,0.86185,0.093237,43.704,62.734,53.726,25.211,62.336,22.124,39.719,46.043,41.431,19.909
171322,0,343,323,0.28879,3702.2,9.2757,42.492,75.405,120.42,0.35156,65.602,230.76,94.567,76.977,8.8403,26.855,18.377,1.6352,32.441,13.76,24.221,19.232,2.2213,4.9202,2.4059,0.86786,0.098499,44.484,63.3,53.713,28.423,62.378,21.635,41.77,47.046,42.208,18.339
171327,0,343,328,0.2653,3646.5,9.3742,42.211,75.7,120.38,0.32258,65.849,233.84,94.501,77.173,8.9046,26.664,18.69,1.6196,33.063,13.932,24.088,18.218,2.2533,4.7612,2.3047,0.85736,0.096738,43.679,62.62,54.262,26.029,60.898,21.633,38.359,48.702,39.597,16.242
171340,0,343,341,0.23789,3726.2,9.493,42.184,75.579,120.41,0.33718,66.316,243.14,94.596,76.656,8.9693,26.055,18.779,1.6468,32.684,13.929,24.04,18.687,2.2476,4.8641,2.2931,0.8487,0.088863,44.36,62.654,53.87,23.708,58.676,21.455,40.384,51.708,41.704,19.837
171342,0,343,343,0.29301,3707.1,9.2991,42.321,75.755,120.41,0.34442,66.238,247.52,94.655,77.047,8.8883,26.697,18.559,1.5933,32.119,13.876,24.302,18.667,2.2302,4.8191,2.399,0.8487,0.088863,44.36,63.464,54.239,28.804,60.609,21.619,41.225,51.664,41.118,17.789
171347,0,343,348,0.24325,3732.9,9.1976,41.988,75.631,120.39,0.34448,66.559,250.95,94.525,76.975,9.1126,26.045,18.785,1.6407,32.432,13.782,24.37,19.018,2.3034,4.7912,2.2764,0.83257,0.080026,43.747,63.787,53.241,24.297,60.802,21.229,41.07,52.39,40.793,20.01
171357,0,343,358,0.30727,3704.3,9.281,41.993,74.887,120.42,0.34237,66.705,251.15,94.533,77.825,8.8335,26.07,19.109,1.6543,32.538,14.021,23.422,19.417,2.3097,5.0141,2.3179,0.85507,0.099273,43.849,63.46,53.923,30.394,61.159,21.317,40.804,53.515,41.489,17.965
171366,0,343,367,0.26955,3624.9,9.3618,42.759,74.056,120.38,0.37303,66.965,256.02,94.653,77.299,8.8851,26.252,19.418,1.6437,32.819,13.96,23.112,19.66,2.2622,4.9253,2.4338,0.83681,0.10113,43.648,62.463,53.503,26.402,60.322,21.277,45.338,54.784,41.056,16.574
171404,0,343,405,0.24489,3619.7,9.5439,42.081,75.516,120.37,0.33236,66.201,240.89,94.642,77.226,8.7069,26.445,18.531,1.6933,33.228,13.73,24.718,18.196,2.231,4.7634,2.2386,0.80612,0.081548,43.598,62.497,54.474,24.462,62.457,22.902,38.721,50.413,40.518,18.467
171419,0,343,420,0.23481,3713.9,9.4183,42.521,75.131,120.39,0.34321,65.153,219.27,94.529,76.972,8.8062,26.381,18.249,1.6502,33.093,13.676,24.838,18.334,2.2381,4.7142,2.2841,0.79884,0.10245,43.347,63.192,54.721,22.877,60.68,23.023,39.771,44.106,41.451,18.54
171422,0,343,423,0.20582,3636.1,9.3432,42.286,74.732,120.4,0.33125,65.019,213.65,94.588,77.102,8.9313,27.217,18.712,1.666,32.883,13.677,24.419,18.159,2.2182,4.7241,2.2932,0.80797,0.091081,44.148,62.892,54.712,20.664,59.691,23.077,38.993,43.339,41.468,17.784
171425,0,343,426,0.25535,3646.8,9.3098,42.046,74.895,120.39,0.3235,64.824,212.12,94.649,77.172,8.7513,27.02,18.613,1.6214,32.808,13.841,25.117,18.388,2.2357,4.7289,2.3095,0.83404,0.10064,43.74,63.135,53.993,25.184,61.56,23.149,38.308,42.227,40.993,18.927
171440,0,343,441,0.27748,3664.4,9.1811,42.712,75.968,120.43,0.31093,64.415,202.15,94.706,76.659,8.8669,26.297,18.631,1.6782,32.618,13.761,25.145,17.939,2.2118,4.7983,2.209,0.85472,0.11116,43.471,62.548,53.727,26.755,62.39,22.935,37.085,40.659,41.592,18.81
171461,0,343,462,0.28948,3658.0,9.3022,42.551,75.864,120.42,0.34188,65.293,220.4,94.599,77.132,8.9569,26.333,19.35,1.6585,32.053,13.895,24.201,18.744,2.2349,4.8594,2.274,0.87856,0.0971,43.803,63.358,54.194,28.48,59.397,21.34,40.12,44.892,41.967,17.113
171470,0,343,471,0.3144,3672.8,9.2712,42.219,74.647,120.41,0.36386,65.748,233.04,94.695,77.295,9.0576,26.071,19.227,1.6443,33.369,13.877,24.109,19.028,2.2806,4.7961,2.2988,0.87836,0.094698,43.817,62.768,53.554,30.95,61.348,21.779,42.226,47.995,40.497,14.643
171493,0,343,494,0.21022,3674.4,9.3603,42.748,74.831,120.4,0.32441,66.345,249.73,94.493,77.152,8.8998,26.501,18.958,1.6612,33.538,13.809,23.783,18.054,2.2417,4.8418,2.2086,0.8212,0.08085,44.291,63.593,54.144,20.619,61.55,23.492,37.893,51.938,41.562,15.309
173761,0,348,262,0.26976,3656.5,9.4666,42.401,75.301,120.37,0.34022,66.026,239.03,94.74,77.034,8.9095,26.531,18.851,1.6633,33.017,13.899,23.93,18.958,2.2768,4.9296,2.2973,0.83321,0.090387,44.142,61.942,53.608,26.634,62.993,22.694,39.458,49.45,41.116,17.483
173785,0,348,286,0.19667,3707.1,9.3277,42.493,74.711,120.43,0.3267,65.937,234.69,94.588,77.148,8.9603,26.19,18.469,1.6446,33.063,13.975,24.396,18.225,2.2521,4.9258,2.2362,0.83048,0.078084,44.075,62.937,54.448,19.322,62.066,22.666,39.488,48.203,41.313,18.735
173794,0,348,295,0.25131,3656.8,9.3286,42.157,74.508,120.39,0.33193,65.835,228.61,94.667,77.213,8.9377,26.483,19.02,1.6327,33.205,13.774,23.983,18.719,2.2518,4.9242,2.2916,0.82703,0.075258,43.48,62.976,54.259,24.951,58.918,21.923,38.868,47.629,41.215,17.078
173817,0,348,318,0.25725,3627.5,9.3995,42.211,76.078,120.37,0.34295,65.891,233.51,94.778,76.605,8.8164,26.244,19.085,1.6463,32.629,13.811,23.969,18.579,2.2632,4.8424,2.3833,0.84415,0.092878,43.369,64.032,54.074,25.583,60.202,21.708,40.828,48.5,40.203,18.595
173822,0,348,323,0.27319,3624.1,9.364,42.19,74.784,120.41,0.36266,66.047,235.52,94.866,77.489,9.0423,26.424,19.052,1.6338,33.001,14.029,24.085,18.695,2.2516,4.9507,2.3154,0.85825,0.098533,44.055,61.736,53.356,27.185,62.22,21.91,43.235,48.934,40.952,17.921
173827,0,348,328,0.24564,3661.5,9.3761,42.026,75.148,120.42,0.34484,66.037,240.11,94.573,77.474,8.9569,26.312,18.906,1.6585,32.626,13.762,24.016,18.897,2.2505,4.8803,2.389,0.85625,0.11468,44.281,63.375,53.569,23.993,61.417,22.157,41.5,49.765,41.222,17.373
173840,0,348,341,0.27107,3663.7,9.4761,42.552,74.691,120.4,0.35453,66.146,244.29,94.411,77.665,8.7862,26.642,18.44,1.6648,33.389,13.783,24.028,18.218,2.306,4.7926,2.2934,0.80366,0.094274,43.248,62.505,54.156,26.781,62.152,22.639,40.851,50.764,41.064,19.574
173842,0,348,343,0.2329,3656.8,9.5204,42.326,75.274,120.4,0.33426,66.171,242.07,94.464,77.65,8.884,26.601,18.124,1.7027,32.884,13.885,23.834,18.443,2.2385,4.7634,2.2825,0.80366,0.094274,43.248,63.086,54.182,22.726,64.273,23.136,39.879,50.829,41.324,16.663
173847,0,348,348,0.19728,3663.7,9.353,42.406,75.009,120.39,0.31639,66.04,238.13,94.592,76.775,8.6222,26.573,19.038,1.6261,32.781,13.684,24.222,17.876,2.2827,4.7611,2.2505,0.80252,0.091785,44.439,63.706,54.234,19.53,62.025,22.997,37.412,49.698,41.449,21.369
173857,0,348,358,0.27295,3692.4,9.4213,42.428,75.089,120.39,0.32897,65.677,228.61,94.709,77.427,8.8865,26.455,19.003,1.6675,33.028,13.807,24.515,18.275,2.2454,4.8617,2.2093,0.82245,0.10045,44.008,62.527,53.991,27.045,60.764,22.857,38.816,46.895,41.547,14.523
173866,0,348,367,0.19959,3640.1,9.3117,42.067,75.155,120.41,0.35926,65.471,223.37,94.706,77.162,8.7989,26.496,18.797,1.6725,33.578,13.718,24.235,18.608,2.252,4.8099,2.25,0.80911,0.11047,44.366,62.926,53.896,20.034,60.833,22.767,42.936,45.321,41.201,17.638
173904,0,348,405,0.29284,3647.0,9.3317,42.492,74.568,120.39,0.35186,65.175,220.26,94.728,77.682,8.9118,26.922,18.135,1.6477,32.996,13.729,24.215,18.538,2.2118,4.849,2.2425,0.86212,0.098604,44.149,62.625,54.14,28.384,60.333,22.451,41.271,44.939,40.383,17.007
173919,0,348,420,0.2742,3620.2,9.2968,42.43,75.919,120.39,0.33494,65.535,227.49,94.735,77.203,8.7595,26.303,18.508,1.6382,33.079,13.974,23.996,18.24,2.2227,4.8265,2.3431,0.84578,0.10591,44.451,62.559,54.29,26.785,60.815,22.845,38.943,46.947,40.905,19.105
173922,0,348,423,0.26531,3689.9,9.2924,42.089,74.882,120.42,0.33535,65.559,227.66,94.605,76.941,8.9301,26.549,18.512,1.6651,33.391,13.698,23.831,18.427,2.2371,4.767,2.1421,0.86295,0.082418,44.706,63.083,54.083,26.034,60.561,22.745,40.267,47.149,40.896,19.622
173925,0,348,426,0.23356,3663.5,9.3306,42.356,75.601,120.4,0.32586,65.709,230.46,94.562,77.392,8.8045,26.753,18.848,1.6158,33.243,13.83,23.697,18.505,2.265,4.7753,2.2566,0.85506,0.096639,43.86,62.342,54.311,22.798,58.124,22.752,38.407,47.722,41.173,17.453
173940,0,348,441,0.25217,3731.6,9.2501,42.556,75.161,120.43,0.34985,66.228,237.21,94.911,77.333,8.8026,26.139,19.069,1.6939,32.806,13.893,23.653,18.243,2.2364,4.907,2.3622,0.83282,0.1153,44.36,63.074,53.527,24.595,62.286,21.775,41.468,50.385,41.887,16.089
173961,0,348,462,0.26171,3697.8,9.161,42.603,75.21,120.41,0.33345,66.555,244.02,94.291,77.53,8.7627,25.958,18.863,1.6118,33.18,13.797,23.804,18.637,2.2869,4.8628,2.3349,0.82705,0.10446,43.443,63.706,54.167,25.92,61.667,22.065,39.742,51.467,41.431,18.557
173970,0,348,471,0.24323,3627.4,9.3712,42.105,74.199,120.38,0.3466,66.382,242.14,94.678,77.059,8.9526,26.198,18.788,1.6313,33.434,13.915,23.4,18.68,2.2829,4.8094,2.2366,0.79448,0.10523,43.484,61.792,54.237,23.981,59.695,21.615,41.857,50.554,40.368,18.78
173993,0,348,494,0.24621,3709.3,9.3225,42.446,75.887,120.41,0.35434,65.618,225.78,94.411,77.372,8.7864,26.608,18.744,1.6421,33.043,13.701,23.804,18.142,2.2172,4.8748,2.3637,0.82087,0.099627,44.234,63.055,54.205,24.572,61.539,22.563,41.42,46.222,41.436,17.477
178761,0,358,262,0.2211,3645.0,9.4009,42.314,74.781,120.36,0.31976,65.716,227.53,94.654,77.406,8.8588,26.369,18.65,1.6435,32.916,13.856,24.438,18.532,2.2391,4.7121,2.2988,0.83477,0.098806,43.947,62.012,53.667,21.502,60.395,22.016,37.679,46.385,40.019,18.435
178785,0,358,286,0.25187,3650.4,9.3541,42.04,75.047,120.42,0.34586,65.781,234.4,94.716,77.345,8.8627,26.306,19.165,1.6347,32.913,13.787,23.847,18.614,2.2645,4.8286,2.2929,0.83623,0.098624,43.579,62.918,54.749,24.91,59.215,22.46,41.289,47.986,41.54,16.448
178794,0,358,295,0.23927,3641.9,9.3736,41.944,75.017,120.41,0.33194,65.853,231.88,94.728,77.941,8.8845,26.318,18.641,1.6794,32.495,13.839,23.682,18.707,2.2495,4.7872,2.3426,0.85749,0.089738,43.573,62.064,54.249,23.524,59.111,22.539,39.964,48.152,40.62,17.477
